,boro_nm,ofns_desc,latitude,longitude,zip,law_category,date
374848,QUEENS,HARRASSMENT 2,40.68714,-73.810417,11419,VIOLATION,2022-09-17
374849,BROOKLYN,HARRASSMENT 2,40.665295,-73.926887,11213,VIOLATION,2022-09-14
374850,BRONX,ROBBERY,40.87549522,-73.86051386,10469,FELONY,2022-09-12
374851,MANHATTAN,PETIT LARCENY,40.707145,-74.004529,10004,MISDEMEANOR,2022-09-14
374852,QUEENS,HARRASSMENT 2,40.731252,-73.814969,11367,VIOLATION,2022-09-18
374853,QUEENS,ROBBERY,40.70179,-73.808401,11435,FELONY,2022-09-14
374854,BRONX,OFFENSES INVOLVING FRAUD,40.84910573,-73.89494709,10460,MISDEMEANOR,2022-09-13
374855,MANHATTAN,PETIT LARCENY,40.808372,-73.946904,10027,MISDEMEANOR,2022-09-14
374856,BROOKLYN,UNAUTHORIZED USE OF A VEHICLE,40.642731,-74.020004,11220,MISDEMEANOR,2022-09-19
374857,QUEENS,MISCELLANEOUS PENAL LAW,40.6815,-73.782384,11434,FELONY,2022-09-17
374858,QUEENS,CRIMINAL MISCHIEF & RELATED OF,40.652129,-73.728348,11422,MISDEMEANOR,2022-09-16
374859,MANHATTAN,GRAND LARCENY,40.750423,-73.98928,10001,FELONY,2022-09-16
374860,QUEENS,MISCELLANEOUS PENAL LAW,40.7623158004241,-73.8274480018593,11354,FELONY,2022-09-13
374861,BROOKLYN,HARRASSMENT 2,40.685731,-73.874758,11208,VIOLATION,2022-09-16
374862,BROOKLYN,OFFENSES AGAINST THE PERSON,40.632233,-73.947621,11235,MISDEMEANOR,2022-09-19
374863,QUEENS,FELONY ASSAULT,40.7301130668694,-73.8109089148815,11432,FELONY,2022-09-16
374864,BRONX,HARRASSMENT 2,40.808889,-73.914367,10454,VIOLATION,2022-09-15
374865,MANHATTAN,PETIT LARCENY,40.722514,-73.984598,10009,MISDEMEANOR,2022-09-15
374866,BRONX,ROBBERY,40.822031,-73.891729,10459,FELONY,2022-09-13
374867,MANHATTAN,VEHICLE AND TRAFFIC LAWS,40.8264277,-73.95045075,10031,MISDEMEANOR,2022-09-14
374868,QUEENS,GRAND LARCENY,40.757691,-73.834115,11354,FELONY,2022-09-14
374869,MANHATTAN,SEX CRIMES,40.8084177460021,-73.9524740603515,10027,MISDEMEANOR,2022-09-18
374870,MANHATTAN,OFFENSES AGAINST PUBLIC ADMINI,40.75656807,-73.99027596,10036,MISDEMEANOR,2022-09-13
374871,BRONX,CRIMINAL MISCHIEF & RELATED OF,40.83095,-73.844495,10462,FELONY,2022-09-12
374872,MANHATTAN,GRAND LARCENY,40.759141,-73.960844,10022,FELONY,2022-09-18
374873,STATEN ISLAND,OFF. AGNST PUB ORD SENSBLTY &,40.623977,-74.081548,10304,MISDEMEANOR,2022-09-16
374874,QUEENS,GRAND LARCENY,40.757085,-73.941842,11101,FELONY,2022-09-15
374875,BROOKLYN,CRIMINAL MISCHIEF & RELATED OF,40.697912,-73.924847,11221,MISDEMEANOR,2022-09-20
374876,BRONX,PETIT LARCENY,40.846157,-73.831705,10461,MISDEMEANOR,2022-09-14
374877,QUEENS,PETIT LARCENY,40.748786,-73.873038,11372,MISDEMEANOR,2022-09-17
374878,MANHATTAN,GRAND LARCENY,40.719841,-73.990041,,FELONY,2022-09-17
374879,QUEENS,PETIT LARCENY,40.750163,-73.871021,11372,MISDEMEANOR,2022-09-14
374880,BROOKLYN,DANGEROUS WEAPONS,40.642402,-73.959552,11226,FELONY,2022-09-15
374881,MANHATTAN,HARRASSMENT 2,40.818715,-73.945832,10030,VIOLATION,2022-09-19
374882,MANHATTAN,OFF. AGNST PUB ORD SENSBLTY &,40.71299,-74.009461,10003,MISDEMEANOR,2022-09-19
374883,QUEENS,DANGEROUS WEAPONS,40.593955,-73.795256,11692,MISDEMEANOR,2022-09-16
374884,QUEENS,PETIT LARCENY,40.785367,-73.915927,11105,MISDEMEANOR,2022-09-13
374885,QUEENS,CRIMINAL MISCHIEF & RELATED OF,40.684689,-73.781699,11434,MISDEMEANOR,2022-09-12
374886,BROOKLYN,DISRUPTION OF A RELIGIOUS SERV,40.645835,-73.912207,11236,MISDEMEANOR,2022-09-18
374887,MANHATTAN,HARRASSMENT 2,40.720421,-73.975841,10009,VIOLATION,2022-09-16
374888,BRONX,ASSAULT 3 & RELATED OFFENSES,40.887846,-73.855371,10466,MISDEMEANOR,2022-09-15
374889,MANHATTAN,GRAND LARCENY,40.760149,-73.983952,10019,FELONY,2022-09-14
374890,BROOKLYN,FELONY ASSAULT,40.5940190586592,-73.9608543158447,11223,FELONY,2022-09-13
374891,BROOKLYN,GRAND LARCENY,40.721844,-73.938579,11222,FELONY,2022-09-17
374892,BROOKLYN,HARRASSMENT 2,40.675763,-73.915161,11233,VIOLATION,2022-09-16
374893,BROOKLYN,CRIMINAL MISCHIEF & RELATED OF,40.670357,-73.912844,11212,MISDEMEANOR,2022-09-16
374894,MANHATTAN,VEHICLE AND TRAFFIC LAWS,40.76123438,-73.96388427,10022,MISDEMEANOR,2022-09-18
374895,QUEENS,OFFENSES AGAINST PUBLIC ADMINI,40.675711,-73.763535,11434,MISDEMEANOR,2022-09-14
374896,BROOKLYN,PETIT LARCENY,40.6921238,-73.98903046,11207,MISDEMEANOR,2022-09-16
374897,BROOKLYN,HARRASSMENT 2,40.680151,-73.945124,11216,VIOLATION,2022-09-15
374898,BRONX,VEHICLE AND TRAFFIC LAWS,40.86170061,-73.89138066,10470,MISDEMEANOR,2022-09-14
374899,MANHATTAN,PETIT LARCENY,40.802334,-73.966167,10025,MISDEMEANOR,2022-09-19
374900,MANHATTAN,PETIT LARCENY,40.79295,-73.965603,10025,MISDEMEANOR,2022-09-19
374901,QUEENS,ASSAULT 3 & RELATED OFFENSES,40.7946,-73.805266,11357,MISDEMEANOR,2022-09-15
374902,QUEENS,ASSAULT 3 & RELATED OFFENSES,40.68899632,-73.78580467,11434,MISDEMEANOR,2022-09-18
374903,MANHATTAN,OTHER OFFENSES RELATED TO THEF,40.763514,-73.987071,10019,MISDEMEANOR,2022-09-13
374904,BROOKLYN,GRAND LARCENY,40.644441,-74.009218,11220,FELONY,2022-09-17
374905,BROOKLYN,PETIT LARCENY,40.633857,-74.026815,11209,MISDEMEANOR,2022-09-20
374906,BRONX,CRIMINAL MISCHIEF & RELATED OF,40.888503,-73.831295,10466,FELONY,2022-09-19
374907,BROOKLYN,PETIT LARCENY,40.696666,-73.993402,11201,MISDEMEANOR,2022-09-16
374908,MANHATTAN,CRIMINAL MISCHIEF & RELATED OF,40.75197,-73.989914,10018,FELONY,2022-09-18
374909,MANHATTAN,PETIT LARCENY,40.80895829,-73.94040334,10027,MISDEMEANOR,2022-09-13
374910,QUEENS,ASSAULT 3 & RELATED OFFENSES,40.689838,-73.781119,11434,MISDEMEANOR,2022-09-13
374911,QUEENS,CRIMINAL MISCHIEF & RELATED OF,40.70104584,-73.91067758,11385,FELONY,2022-09-18
374912,MANHATTAN,PETIT LARCENY,40.80579,-73.966569,10025,MISDEMEANOR,2022-09-13
374913,MANHATTAN,PETIT LARCENY,40.759141,-73.960844,10022,MISDEMEANOR,2022-09-19
374914,BROOKLYN,PETIT LARCENY,40.604832,-73.998625,11214,MISDEMEANOR,2022-09-15
374915,MANHATTAN,GRAND LARCENY,40.714957,-74.005654,10007,FELONY,2022-09-13
374916,MANHATTAN,PETIT LARCENY,40.851044,-73.93876,10033,MISDEMEANOR,2022-09-15
374917,BRONX,SEX CRIMES,40.8307223277672,-73.8271260588639,10465,MISDEMEANOR,2022-09-19
374918,QUEENS,DANGEROUS WEAPONS,40.7565675846374,-73.8759315341335,11369,MISDEMEANOR,2022-09-15
374919,QUEENS,ASSAULT 3 & RELATED OFFENSES,40.695716,-73.901508,11385,MISDEMEANOR,2022-09-17
374920,QUEENS,GRAND LARCENY,40.74817,-73.872834,11373,FELONY,2022-09-16
374921,BRONX,FELONY ASSAULT,40.8103518634571,-73.924942325642,10454,FELONY,2022-09-18
374922,QUEENS,ROBBERY,40.749687,-73.85823,11368,FELONY,2022-09-16
374923,MANHATTAN,GRAND LARCENY,40.750423,-73.98928,10001,FELONY,2022-09-15
374924,MANHATTAN,GRAND LARCENY,40.73066902,-73.99885262,10012,FELONY,2022-09-20
374925,BRONX,PETIT LARCENY,40.842195,-73.849754,10461,MISDEMEANOR,2022-09-13
374926,MANHATTAN,PETIT LARCENY,40.752256,-73.991557,10018,MISDEMEANOR,2022-09-13
374927,BROOKLYN,PETIT LARCENY,40.684454,-73.97775,11227,MISDEMEANOR,2022-09-18
374928,BROOKLYN,ASSAULT 3 & RELATED OFFENSES,40.66409737,-73.90930688,11212,MISDEMEANOR,2022-09-12
374929,QUEENS,ASSAULT 3 & RELATED OFFENSES,40.705857,-73.797529,11432,MISDEMEANOR,2022-09-18
374930,BROOKLYN,PETIT LARCENY,40.63125,-73.945995,11210,MISDEMEANOR,2022-09-16
374931,QUEENS,ASSAULT 3 & RELATED OFFENSES,40.60793187,-73.81604355,11693,MISDEMEANOR,2022-09-20
374932,BROOKLYN,PETIT LARCENY,40.653454,-73.886801,11207,MISDEMEANOR,2022-09-20
374933,BROOKLYN,PETIT LARCENY,40.687855,-73.949388,11216,MISDEMEANOR,2022-09-20
374934,QUEENS,HARRASSMENT 2,40.752503,-73.823092,11355,VIOLATION,2022-09-15
374935,QUEENS,HARRASSMENT 2,40.775969,-73.917873,11105,VIOLATION,2022-09-14
374936,BRONX,OFFENSES AGAINST PUBLIC ADMINI,40.827112,-73.870576,10472,MISDEMEANOR,2022-09-17
374937,BRONX,HARRASSMENT 2,40.869961,-73.837812,10469,VIOLATION,2022-09-12
374938,MANHATTAN,PETIT LARCENY,40.719421,-74.00518,10013,MISDEMEANOR,2022-09-16
374939,MANHATTAN,GRAND LARCENY OF MOTOR VEHICLE,40.828612,-73.950626,10031,FELONY,2022-09-14
374940,BROOKLYN,PETIT LARCENY,40.599438,-73.95089,11229,MISDEMEANOR,2022-09-19
374941,MANHATTAN,PETIT LARCENY,40.716074,-73.987128,10002,MISDEMEANOR,2022-09-13
374942,MANHATTAN,FELONY ASSAULT,40.7535327012632,-73.9945368920152,10018,FELONY,2022-09-13
374943,STATEN ISLAND,OFFENSES AGAINST PUBLIC SAFETY,40.60909474,-74.09045632,10304,MISDEMEANOR,2022-09-18
374944,BRONX,FELONY ASSAULT,40.8441566000203,-73.9006054489734,10457,FELONY,2022-09-14
374945,QUEENS,BURGLARY,40.694066,-73.813975,11419,FELONY,2022-09-15
374946,BROOKLYN,ASSAULT 3 & RELATED OFFENSES,40.647959,-73.959548,11226,MISDEMEANOR,2022-09-17
374947,MANHATTAN,CRIMINAL MISCHIEF & RELATED OF,40.719667,-74.001654,10003,MISDEMEANOR,2022-09-20
374948,BRONX,CRIMINAL MISCHIEF & RELATED OF,40.907825,-73.906583,10471,MISDEMEANOR,2022-09-12
374949,BROOKLYN,MISCELLANEOUS PENAL LAW,40.662486,-73.935904,11203,FELONY,2022-09-13
374950,QUEENS,FELONY ASSAULT,40.7072398161698,-73.7927267255908,11432,FELONY,2022-09-17
374951,BRONX,DANGEROUS WEAPONS,40.897107,-73.854798,10466,FELONY,2022-09-16
374952,MANHATTAN,HARRASSMENT 2,40.863989,-73.924889,10034,VIOLATION,2022-09-15
374953,BRONX,OFF. AGNST PUB ORD SENSBLTY &,40.821694,-73.860656,10473,MISDEMEANOR,2022-09-16
374954,MANHATTAN,HARRASSMENT 2,40.82325,-73.937901,10039,VIOLATION,2022-09-19
374955,QUEENS,CRIMINAL MISCHIEF & RELATED OF,40.70875,-73.799143,11427,MISDEMEANOR,2022-09-19
374956,QUEENS,MISCELLANEOUS PENAL LAW,40.69385,-73.807328,11435,FELONY,2022-09-13
374957,BRONX,INTOXICATED & IMPAIRED DRIVING,40.8307223277672,-73.8271260588639,10465,MISDEMEANOR,2022-09-15
374958,BROOKLYN,ROBBERY,40.575024,-73.986091,11224,FELONY,2022-09-17
374959,BRONX,SEX CRIMES,40.8222710411331,-73.911697780277,10451,MISDEMEANOR,2022-09-18
374960,MANHATTAN,PETIT LARCENY,40.779751,-73.947279,10128,MISDEMEANOR,2022-09-15
374961,MANHATTAN,PETIT LARCENY,40.747422,-73.972418,10016,MISDEMEANOR,2022-09-13
374962,MANHATTAN,PETIT LARCENY,40.761171,-73.960834,10065,MISDEMEANOR,2022-09-20
374963,QUEENS,RAPE,40.7431245994984,-73.9560680726795,11101,FELONY,2022-09-16
374964,MANHATTAN,GRAND LARCENY,40.824342,-73.945489,10031,FELONY,2022-09-18
374965,BROOKLYN,OFF. AGNST PUB ORD SENSBLTY &,40.681354,-73.975489,11217,MISDEMEANOR,2022-09-20
374966,BRONX,GRAND LARCENY OF MOTOR VEHICLE,40.853638,-73.910536,10453,FELONY,2022-09-20
374967,QUEENS,ASSAULT 3 & RELATED OFFENSES,40.750432,-73.93904,11101,MISDEMEANOR,2022-09-12
374968,STATEN ISLAND,CRIMINAL MISCHIEF & RELATED OF,40.615375,-74.151889,10314,MISDEMEANOR,2022-09-13
374969,QUEENS,VEHICLE AND TRAFFIC LAWS,40.74493461,-73.86791117,11373,MISDEMEANOR,2022-09-15
374970,BROOKLYN,FELONY ASSAULT,40.5766459780433,-73.9764803960699,11224,FELONY,2022-09-14
374971,BROOKLYN,PETIT LARCENY,40.720075,-73.962789,11249,MISDEMEANOR,2022-09-20
374972,MANHATTAN,CRIMINAL MISCHIEF & RELATED OF,40.864461,-73.920306,10034,MISDEMEANOR,2022-09-20
374973,MANHATTAN,PETIT LARCENY,40.798939,-73.92991,10035,MISDEMEANOR,2022-09-20
374974,MANHATTAN,HARRASSMENT 2,40.858057,-73.93193,10040,VIOLATION,2022-09-14
374975,BROOKLYN,HARRASSMENT 2,40.6399954,-74.00487514,11220,VIOLATION,2022-09-17
374976,BRONX,GRAND LARCENY,40.852073,-73.843731,10461,FELONY,2022-09-14
374977,BRONX,HARRASSMENT 2,40.85455,-73.908895,10453,VIOLATION,2022-09-13
374978,STATEN ISLAND,BURGLARY,40.628118,-74.168728,10303,FELONY,2022-09-20
374979,MANHATTAN,BURGLARY,40.718948,-73.987072,10002,FELONY,2022-09-19
374980,QUEENS,GRAND LARCENY,40.71342871,-73.78058952,11432,FELONY,2022-09-16
374981,QUEENS,PETIT LARCENY,40.688262,-73.782773,11434,MISDEMEANOR,2022-09-16
374982,MANHATTAN,GRAND LARCENY OF MOTOR VEHICLE,40.759938,-73.969853,10037,FELONY,2022-09-19
374983,BROOKLYN,HARRASSMENT 2,40.621551,-73.913111,11234,VIOLATION,2022-09-16
374984,QUEENS,MISCELLANEOUS PENAL LAW,40.765246,-73.81838,11354,FELONY,2022-09-16
374985,BROOKLYN,OFF. AGNST PUB ORD SENSBLTY &,40.67682,-73.934538,11213,MISDEMEANOR,2022-09-20
374986,QUEENS,CRIMINAL MISCHIEF & RELATED OF,40.684514,-73.841121,11416,FELONY,2022-09-20
374987,QUEENS,HARRASSMENT 2,40.701011,-73.817544,11418,VIOLATION,2022-09-17
374988,MANHATTAN,PETIT LARCENY,40.747422,-73.972418,10016,MISDEMEANOR,2022-09-15
374989,BROOKLYN,GRAND LARCENY OF MOTOR VEHICLE,40.642271,-73.878746,11239,FELONY,2022-09-14
374990,BROOKLYN,DANGEROUS WEAPONS,40.675406,-73.937461,11213,FELONY,2022-09-18
374991,MANHATTAN,ASSAULT 3 & RELATED OFFENSES,40.863989,-73.924889,10034,MISDEMEANOR,2022-09-19
374992,QUEENS,PETIT LARCENY,40.679888,-73.857414,11416,MISDEMEANOR,2022-09-15
374993,MANHATTAN,PETIT LARCENY,40.84283,-73.939216,10032,MISDEMEANOR,2022-09-13
374994,BROOKLYN,DANGEROUS DRUGS,40.68354311,-73.98437349,11217,FELONY,2022-09-16
374995,BROOKLYN,CRIMINAL MISCHIEF & RELATED OF,40.706929,-73.933751,11206,FELONY,2022-09-16
374996,BRONX,PETIT LARCENY,40.814844,-73.899075,10455,MISDEMEANOR,2022-09-20
374997,BROOKLYN,PETIT LARCENY,40.686839,-73.958205,11238,MISDEMEANOR,2022-09-12
374998,BROOKLYN,HARRASSMENT 2,40.597075,-73.972362,11223,VIOLATION,2022-09-19
374999,QUEENS,GRAND LARCENY,40.75011197,-73.91540477,11104,FELONY,2022-09-18
375000,BROOKLYN,VEHICLE AND TRAFFIC LAWS,40.65066839,-73.95246967,11226,MISDEMEANOR,2022-09-19
375001,BRONX,BURGLARY,40.841992,-73.892002,10457,FELONY,2022-09-15
375002,BROOKLYN,ROBBERY,40.64125531,-73.99639311,11219,FELONY,2022-09-15
375003,MANHATTAN,PETIT LARCENY,40.798788,-73.968773,10025,MISDEMEANOR,2022-09-14
375004,BRONX,HARRASSMENT 2,40.818806,-73.888553,10474,VIOLATION,2022-09-17
375005,QUEENS,FELONY ASSAULT,40.7694951184418,-73.9150241703895,11103,FELONY,2022-09-14
375006,BRONX,PETIT LARCENY,40.823492,-73.858616,10470,MISDEMEANOR,2022-09-17
375007,MANHATTAN,HARRASSMENT 2,40.864461,-73.920306,10034,VIOLATION,2022-09-16
375008,QUEENS,GRAND LARCENY OF MOTOR VEHICLE,40.725606,-73.815022,11367,FELONY,2022-09-14
375009,MANHATTAN,ROBBERY,40.721581,-73.977567,10009,FELONY,2022-09-16
375010,BRONX,HARRASSMENT 2,40.903862,-73.846994,10470,VIOLATION,2022-09-18
375011,MANHATTAN,FELONY ASSAULT,40.8407811088581,-73.9362453818218,10032,FELONY,2022-09-19
375012,BROOKLYN,DANGEROUS WEAPONS,40.674687,-74.002897,11231,FELONY,2022-09-15
375013,MANHATTAN,HARRASSMENT 2,40.755164,-73.976966,10017,VIOLATION,2022-09-14
375014,STATEN ISLAND,HARRASSMENT 2,40.629567,-74.161824,10303,VIOLATION,2022-09-17
375015,QUEENS,GRAND LARCENY,40.70849332,-73.8593881,11385,FELONY,2022-09-19
375016,BRONX,ROBBERY,40.864321,-73.867391,10467,FELONY,2022-09-20
375017,MANHATTAN,CRIMINAL MISCHIEF & RELATED OF,40.84718266,-73.92850291,10452,MISDEMEANOR,2022-09-15
375018,QUEENS,ASSAULT 3 & RELATED OFFENSES,40.752986,-73.910453,11377,MISDEMEANOR,2022-09-14
375019,BROOKLYN,PETIT LARCENY,40.66555,-73.991025,11215,MISDEMEANOR,2022-09-18
375020,STATEN ISLAND,CRIMINAL MISCHIEF & RELATED OF,40.56796649,-74.12309331,10306,MISDEMEANOR,2022-09-16
375021,BRONX,GRAND LARCENY,40.87739338,-73.86649088,10467,FELONY,2022-09-18
375022,MANHATTAN,PETIT LARCENY,40.70803,-74.011475,10003,MISDEMEANOR,2022-09-16
375023,BRONX,HARRASSMENT 2,40.859328,-73.902206,10468,VIOLATION,2022-09-18
375024,QUEENS,GRAND LARCENY,40.678088,-73.851701,11417,FELONY,2022-09-19
375025,BROOKLYN,HARRASSMENT 2,40.691623,-73.986302,11201,VIOLATION,2022-09-13
375026,BRONX,OFFENSES AGAINST PUBLIC ADMINI,40.82527,-73.897587,10459,MISDEMEANOR,2022-09-12
375027,QUEENS,ASSAULT 3 & RELATED OFFENSES,40.598381,-73.796217,11692,MISDEMEANOR,2022-09-12
375028,MANHATTAN,CRIMINAL MISCHIEF & RELATED OF,40.746266,-73.99778,10001,FELONY,2022-09-17
375029,STATEN ISLAND,ASSAULT 3 & RELATED OFFENSES,40.55223,-74.180021,10312,MISDEMEANOR,2022-09-19
375030,BROOKLYN,BURGLARY,40.682411,-73.918494,11233,FELONY,2022-09-13
375031,QUEENS,GRAND LARCENY OF MOTOR VEHICLE,40.735948,-73.933717,11101,FELONY,2022-09-16
375032,QUEENS,PETIT LARCENY,40.740411,-73.871595,11373,MISDEMEANOR,2022-09-18
375033,MANHATTAN,PETIT LARCENY,40.724833,-73.997278,10012,MISDEMEANOR,2022-09-13
375034,BROOKLYN,SEX CRIMES,40.6388651705916,-74.0227120876572,11220,MISDEMEANOR,2022-09-13
375035,MANHATTAN,DANGEROUS WEAPONS,40.756259,-73.990501,10036,MISDEMEANOR,2022-09-17
375036,BROOKLYN,ASSAULT 3 & RELATED OFFENSES,40.633068,-73.943787,11210,MISDEMEANOR,2022-09-18
375037,QUEENS,BURGLARY,40.731962,-73.753012,11427,FELONY,2022-09-15
375038,BROOKLYN,ASSAULT 3 & RELATED OFFENSES,40.69877339,-73.92232926,11221,MISDEMEANOR,2022-09-20
375039,MANHATTAN,PETIT LARCENY,40.716742,-74.01466,10282,MISDEMEANOR,2022-09-14
375040,BRONX,VEHICLE AND TRAFFIC LAWS,40.862158,-73.890743,10470,MISDEMEANOR,2022-09-17
375041,BRONX,GRAND LARCENY,40.83976903,-73.9053847,10470,FELONY,2022-09-14
375042,STATEN ISLAND,ASSAULT 3 & RELATED OFFENSES,40.582305,-74.169067,10314,MISDEMEANOR,2022-09-17
375043,BRONX,HARRASSMENT 2,40.836604,-73.864315,10462,VIOLATION,2022-09-18
375044,BROOKLYN,HARRASSMENT 2,40.668312,-73.931166,11213,VIOLATION,2022-09-17
375045,(null),PETIT LARCENY,40.724281,-74.003127,10012,MISDEMEANOR,2022-09-13
375046,BRONX,CRIMINAL MISCHIEF & RELATED OF,40.849173,-73.886463,10457,MISDEMEANOR,2022-09-16
375047,BRONX,MISCELLANEOUS PENAL LAW,40.870854,-73.876581,10467,FELONY,2022-09-19
375048,QUEENS,PETIT LARCENY,40.756194,-73.879325,11372,MISDEMEANOR,2022-09-12
375049,BROOKLYN,GRAND LARCENY,40.68442322,-73.97838797,11209,FELONY,2022-09-16
375050,BRONX,OFF. AGNST PUB ORD SENSBLTY &,40.849112,-73.918677,10453,MISDEMEANOR,2022-09-19
375051,BROOKLYN,CRIMINAL MISCHIEF & RELATED OF,40.706281,-73.958715,11211,MISDEMEANOR,2022-09-20
375052,MANHATTAN,FORGERY,40.74753493,-73.98830675,10001,FELONY,2022-09-16
375053,MANHATTAN,DANGEROUS DRUGS,40.733525,-73.997531,10011,MISDEMEANOR,2022-09-15
375054,QUEENS,ASSAULT 3 & RELATED OFFENSES,40.708773,-73.909331,11385,MISDEMEANOR,2022-09-18
375055,MANHATTAN,BURGLARY,40.724653,-73.9743,10009,FELONY,2022-09-13
375056,BROOKLYN,PETIT LARCENY,40.690018,-73.992208,11201,MISDEMEANOR,2022-09-16
375057,BROOKLYN,GRAND LARCENY,40.59945,-73.961273,11223,FELONY,2022-09-19
375058,BROOKLYN,MISCELLANEOUS PENAL LAW,40.69,-73.943784,11221,FELONY,2022-09-20
375059,MANHATTAN,OFF. AGNST PUB ORD SENSBLTY &,40.816049,-73.954319,10027,MISDEMEANOR,2022-09-14
375060,QUEENS,CRIMINAL MISCHIEF & RELATED OF,40.696531,-73.846,11418,MISDEMEANOR,2022-09-12
375061,BRONX,HARRASSMENT 2,40.828402,-73.888575,10459,VIOLATION,2022-09-19
375062,QUEENS,HARRASSMENT 2,40.716735,-73.742308,11001,VIOLATION,2022-09-15
375063,BRONX,HARRASSMENT 2,40.871185,-73.900322,10468,VIOLATION,2022-09-16
375064,MANHATTAN,FELONY ASSAULT,40.81591307653,-73.9451493066481,10030,FELONY,2022-09-13
375065,MANHATTAN,ASSAULT 3 & RELATED OFFENSES,40.760576,-73.985926,10036,MISDEMEANOR,2022-09-18
375066,MANHATTAN,ASSAULT 3 & RELATED OFFENSES,40.72504458,-74.01006939,10014,MISDEMEANOR,2022-09-17
375067,BROOKLYN,HARRASSMENT 2,40.662178,-73.867178,11208,VIOLATION,2022-09-14
375068,STATEN ISLAND,GRAND LARCENY,40.579393,-74.078064,10305,FELONY,2022-09-15
375069,MANHATTAN,HARRASSMENT 2,40.813099,-73.938471,10037,VIOLATION,2022-09-18
375070,MANHATTAN,PETIT LARCENY,40.724244,-73.987731,10003,MISDEMEANOR,2022-09-19
375071,MANHATTAN,HARRASSMENT 2,40.75822,-73.98907,10036,VIOLATION,2022-09-19
375072,MANHATTAN,VEHICLE AND TRAFFIC LAWS,40.78515578,-73.97900165,10024,MISDEMEANOR,2022-09-13
375073,BRONX,CRIMINAL MISCHIEF & RELATED OF,40.871606,-73.899194,10468,MISDEMEANOR,2022-09-18
375074,BROOKLYN,PETIT LARCENY,40.609202,-73.969503,11223,MISDEMEANOR,2022-09-19
375075,BROOKLYN,ROBBERY,40.579172,-73.95827,11235,FELONY,2022-09-16
375076,BROOKLYN,VEHICLE AND TRAFFIC LAWS,40.70067504,-73.92163099,11221,MISDEMEANOR,2022-09-13
375077,BRONX,HARRASSMENT 2,40.88054872,-73.92233026,10463,VIOLATION,2022-09-18
375078,BROOKLYN,VEHICLE AND TRAFFIC LAWS,40.60647891,-73.96461624,11223,MISDEMEANOR,2022-09-17
375079,MANHATTAN,PETIT LARCENY,40.744023,-74.00127,10011,MISDEMEANOR,2022-09-18
375080,BROOKLYN,PETIT LARCENY,40.581853,-73.960439,11235,MISDEMEANOR,2022-09-20
375081,BRONX,FELONY ASSAULT,40.8378421209284,-73.9196277517392,10452,FELONY,2022-09-17
375082,QUEENS,ASSAULT 3 & RELATED OFFENSES,40.67817222,-73.85748355,11417,MISDEMEANOR,2022-09-15
375083,BROOKLYN,ASSAULT 3 & RELATED OFFENSES,40.656898,-73.88509,11207,MISDEMEANOR,2022-09-17
375084,BROOKLYN,GRAND LARCENY,40.673902,-73.955351,11216,FELONY,2022-09-20
375085,MANHATTAN,ROBBERY,40.735659,-73.993868,10011,FELONY,2022-09-16
375086,MANHATTAN,DANGEROUS DRUGS,40.75853318,-73.98884266,10036,MISDEMEANOR,2022-09-15
375087,BROOKLYN,ASSAULT 3 & RELATED OFFENSES,40.661928,-73.918501,11212,MISDEMEANOR,2022-09-18
375088,BROOKLYN,OFF. AGNST PUB ORD SENSBLTY &,40.728557,-73.95199,11222,MISDEMEANOR,2022-09-14
375089,QUEENS,CRIMINAL MISCHIEF & RELATED OF,40.689838,-73.781119,11434,MISDEMEANOR,2022-09-13
375090,BROOKLYN,OFFENSES AGAINST PUBLIC ADMINI,40.663463,-73.9189,11212,MISDEMEANOR,2022-09-13
375091,BRONX,FORGERY,40.84118695,-73.88596408,10460,FELONY,2022-09-14
375092,BROOKLYN,PETIT LARCENY,40.693599,-73.982132,11201,MISDEMEANOR,2022-09-14
375093,BRONX,HARRASSMENT 2,40.822248,-73.920102,10451,VIOLATION,2022-09-12
375094,BRONX,ASSAULT 3 & RELATED OFFENSES,40.85447719,-73.90124649,10457,MISDEMEANOR,2022-09-15
375095,MANHATTAN,BURGLARY,40.723767,-73.989625,10003,FELONY,2022-09-13
375096,QUEENS,OFF. AGNST PUB ORD SENSBLTY &,40.726969,-73.735024,11428,MISDEMEANOR,2022-09-12
375097,BRONX,NYS LAWS-UNCLASSIFIED FELONY,40.80425745,-73.9192912,10454,FELONY,2022-09-20
375098,BRONX,MISCELLANEOUS PENAL LAW,40.861628,-73.896154,10458,FELONY,2022-09-17
375099,MANHATTAN,ASSAULT 3 & RELATED OFFENSES,40.78529359,-73.96933477,10024,MISDEMEANOR,2022-09-16
375100,BROOKLYN,PETIT LARCENY,40.653454,-73.886801,11207,MISDEMEANOR,2022-09-13
375101,BROOKLYN,OFF. AGNST PUB ORD SENSBLTY &,40.655532,-73.884096,11207,MISDEMEANOR,2022-09-20
375102,BROOKLYN,CRIMINAL MISCHIEF & RELATED OF,40.654438,-73.963014,11226,MISDEMEANOR,2022-09-15
375103,MANHATTAN,GRAND LARCENY,40.738137,-74.004883,10014,FELONY,2022-09-14
375104,MANHATTAN,CRIMINAL MISCHIEF & RELATED OF,40.728116,-73.994502,10012,FELONY,2022-09-13
375105,MANHATTAN,GRAND LARCENY,40.798252,-73.942864,10029,FELONY,2022-09-16
